MLT,65,69,72,75
12.5,0.07194722584894445,0.08074510976028731,-0.03767842914207742,-0.21073753254516087
13.5,0.13221696326964907,0.14364341826375315,-0.009982371490791458,-0.1833143322400941
14.5,0.20820781437554597,0.22698470179286126,-0.03395098158274974,-0.18122810750653104
15.5,0.24650126700702196,0.2176386065117525,-0.07446313214846673,-0.13620950756742253
16.5,0.29261071957136275,0.19696215643484047,-0.029641194916359186,-0.06582721339943602
17.5,0.33367305733796276,0.18531832322901975,0.029069890051618006,0.044778290181472453
18.5,0.342722524310839,0.186416873487766,0.1631051984972266,0.20957042691732156
19.5,0.3238196744354421,0.26189272038633804,0.3574401586653496,0.401052887774933
20.5,0.2776878753026524,0.3624864386549509,0.5626000753804317,0.55239346297336
21.5,0.32603079332866125,0.5533014581143463,0.8278648268349781,0.6447135085696438
22.5,0.4415974638426404,0.7898969810814547,0.9571518910220561,0.603832401182868
23.5,0.6498679284664877,0.9575400738530441,0.8628091290395813,0.44650601722561656
0.5,0.6895359837361692,0.9702557778257551,0.7093101947357414,0.3193064961225508
1.5,0.5315751091978027,0.8050900248461802,0.5310338793496246,0.21816309207533727
2.5,0.27242531212734744,0.48244236893655323,0.330144893253434,0.15577535465763498
3.5,-0.025620046116021276,0.16222670874248646,0.1470120514316603,0.10496592136194453
4.5,-0.22135972322728975,-0.09148012657998253,-0.050921425007026316,-0.00796225532877629
5.5,-0.31026591647356133,-0.26755204589142667,-0.21721115522968967,-0.12726984975630937
6.5,-0.2931592060191649,-0.3513936267685389,-0.33095948800747,-0.22701044159622838
7.5,-0.240630038585155,-0.35737200519189816,-0.36383284462400045,-0.29869248965484924
8.5,-0.17057915070906735,-0.27334531740938917,-0.36314825681855784,-0.32940587814530703
9.5,-0.07513970469544966,-0.13586585335169615,-0.2953685632285719,-0.31974721462773253
10.5,-0.04127788074375399,-0.09294942500466141,-0.2207343229969787,-0.3263786533902242
11.5,0.01287205440085787,0.001060567079170907,-0.12217229754376947,-0.26429638191279997
